,"(0, 0, 5)","(0, 1, 4)","(0, 2, 3)","(0, 3, 2)","(0, 4, 1)","(0, 5, 0)","(1, 0, 4)","(1, 1, 3)","(1, 2, 2)","(1, 3, 1)","(1, 4, 0)","(2, 0, 3)","(2, 1, 2)","(2, 2, 1)","(2, 3, 0)","(3, 0, 2)","(3, 1, 1)","(3, 2, 0)","(4, 0, 1)","(4, 1, 0)","(5, 0, 0)",player,iteration
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,B,5
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,A,6
13,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,B,6
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.125,0.0,0.125,0.0,0.25,0.25,0.0,0.0,A,7
15,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,B,7
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,A,8
17,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,B,8
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.2,0.2,0.0,0.0,A,9
19,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,B,9
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.18181818181818182,0.18181818181818182,0.0,0.0,A,10
21,0.0,0.0,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0,0.0,B,10
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,A,11
23,0.0,0.0,0.08333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,B,11
24,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,A,12
25,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,0.0,B,12
26,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,A,13
27,0.0,0.0,0.07142857142857142,0.2857142857142857,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,B,13
28,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,A,14
29,0.0,0.0,0.06666666666666667,0.26666666666666666,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,B,14
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0,0.125,0.125,0.125,0.0625,0.125,0.0625,0.0,0.125,0.125,0.0,0.0,A,15
31,0.0,0.0,0.0625,0.25,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.125,0.1875,0.125,0.0,0.0,0.0,B,15
32,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.0,0.11764705882352941,0.11764705882352941,0.0,0.0,A,16
33,0.0,0.0,0.058823529411764705,0.23529411764705882,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.0,0.0,0.0,B,16
34,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,A,17
35,0.0,0.0,0.05555555555555555,0.2222222222222222,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.16666666666666666,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,B,17
36,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.0,0.15789473684210525,0.10526315789473684,0.0,0.0,A,18
37,0.0,0.0,0.05263157894736842,0.21052631578947367,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.21052631578947367,0.21052631578947367,0.10526315789473684,0.0,0.0,0.0,B,18
38,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.1,0.1,0.1,0.15,0.05,0.1,0.05,0.0,0.15,0.1,0.0,0.0,A,19
39,0.0,0.0,0.05,0.2,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.25,0.2,0.1,0.0,0.0,0.0,B,19
40,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.14285714285714285,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.0,0.14285714285714285,0.09523809523809523,0.0,0.0,A,20
41,0.0,0.0,0.047619047619047616,0.19047619047619047,0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.2857142857142857,0.19047619047619047,0.09523809523809523,0.0,0.0,0.0,B,20
42,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.0,0.13636363636363635,0.09090909090909091,0.0,0.0,A,21
43,0.0,0.0,0.045454545454545456,0.18181818181818182,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.3181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,B,21
44,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.13043478260869565,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.0,0.13043478260869565,0.08695652173913043,0.043478260869565216,0.0,A,22
45,0.0,0.0,0.043478260869565216,0.17391304347826086,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.34782608695652173,0.17391304347826086,0.08695652173913043,0.0,0.0,0.0,B,22
46,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0,0.125,0.08333333333333333,0.041666666666666664,0.0,A,23
47,0.0,0.0,0.041666666666666664,0.16666666666666666,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.375,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,B,23
48,0.0,0.0,0.08,0.04,0.0,0.0,0.04,0.0,0.04,0.08,0.08,0.08,0.16,0.04,0.08,0.04,0.0,0.12,0.08,0.04,0.0,A,24
49,0.0,0.0,0.04,0.16,0.0,0.0,0.0,0.0,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.4,0.16,0.08,0.0,0.0,0.0,B,24
50,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.0,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.0,A,25
51,0.0,0.0,0.038461538461538464,0.15384615384615385,0.0,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.4230769230769231,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,B,25
52,0.0,0.0,0.07407407407407407,0.07407407407407407,0.0,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.14814814814814814,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.0,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.0,A,26
53,0.0,0.0,0.037037037037037035,0.14814814814814814,0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.4444444444444444,0.14814814814814814,0.07407407407407407,0.0,0.0,0.0,B,26
54,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.0,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.0,A,27
55,0.0,0.0,0.03571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,B,27
56,0.0,0.0,0.10344827586206896,0.06896551724137931,0.0,0.0,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.13793103448275862,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.0,0.10344827586206896,0.06896551724137931,0.034482758620689655,0.0,A,28
57,0.0,0.0,0.034482758620689655,0.13793103448275862,0.0,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.0,0.034482758620689655,0.0,0.41379310344827586,0.13793103448275862,0.06896551724137931,0.0,0.0,0.0,B,28
58,0.0,0.03333333333333333,0.1,0.06666666666666667,0.0,0.0,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.1,0.06666666666666667,0.03333333333333333,0.0,A,29
59,0.0,0.0,0.03333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.03333333333333333,0.0,0.4,0.13333333333333333,0.1,0.0,0.0,0.0,B,29
60,0.0,0.03225806451612903,0.0967741935483871,0.06451612903225806,0.0,0.0,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.06451612903225806,0.06451612903225806,0.0967741935483871,0.12903225806451613,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.0,0.0967741935483871,0.06451612903225806,0.03225806451612903,0.0,A,30
61,0.0,0.0,0.03225806451612903,0.12903225806451613,0.0,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.0,0.03225806451612903,0.03225806451612903,0.3870967741935484,0.12903225806451613,0.0967741935483871,0.0,0.0,0.0,B,30
62,0.0,0.03125,0.09375,0.0625,0.0,0.0,0.03125,0.09375,0.03125,0.0625,0.0625,0.09375,0.125,0.03125,0.0625,0.03125,0.0,0.09375,0.0625,0.03125,0.0,A,31
63,0.0,0.0,0.03125,0.125,0.0,0.0,0.0,0.0,0.03125,0.03125,0.03125,0.0625,0.0,0.03125,0.0625,0.375,0.125,0.09375,0.0,0.0,0.0,B,31
64,0.0,0.030303030303030304,0.09090909090909091,0.09090909090909091,0.0,0.0,0.030303030303030304,0.09090909090909091,0.030303030303030304,0.06060606060606061,0.06060606060606061,0.09090909090909091,0.12121212121212122,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.0,0.09090909090909091,0.06060606060606061,0.030303030303030304,0.0,A,32
65,0.0,0.0,0.030303030303030304,0.12121212121212122,0.0,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.0,0.06060606060606061,0.06060606060606061,0.36363636363636365,0.12121212121212122,0.09090909090909091,0.0,0.0,0.0,B,32
66,0.0,0.058823529411764705,0.08823529411764706,0.08823529411764706,0.0,0.0,0.029411764705882353,0.08823529411764706,0.029411764705882353,0.058823529411764705,0.058823529411764705,0.08823529411764706,0.11764705882352941,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.0,0.08823529411764706,0.058823529411764705,0.029411764705882353,0.0,A,33
67,0.0,0.0,0.029411764705882353,0.11764705882352941,0.0,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.0,0.08823529411764706,0.058823529411764705,0.35294117647058826,0.11764705882352941,0.08823529411764706,0.0,0.0,0.0,B,33
68,0.0,0.05714285714285714,0.08571428571428572,0.08571428571428572,0.0,0.0,0.02857142857142857,0.08571428571428572,0.02857142857142857,0.05714285714285714,0.05714285714285714,0.08571428571428572,0.11428571428571428,0.02857142857142857,0.05714285714285714,0.05714285714285714,0.0,0.08571428571428572,0.05714285714285714,0.02857142857142857,0.0,A,34
69,0.0,0.0,0.02857142857142857,0.11428571428571428,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.0,0.08571428571428572,0.05714285714285714,0.34285714285714286,0.11428571428571428,0.11428571428571428,0.0,0.0,0.0,B,34
70,0.0,0.05555555555555555,0.08333333333333333,0.08333333333333333,0.0,0.0,0.027777777777777776,0.08333333333333333,0.027777777777777776,0.05555555555555555,0.05555555555555555,0.08333333333333333,0.1111111111111111,0.027777777777777776,0.05555555555555555,0.08333333333333333,0.0,0.08333333333333333,0.05555555555555555,0.027777777777777776,0.0,A,35
71,0.0,0.0,0.027777777777777776,0.1111111111111111,0.0,0.0,0.0,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.0,0.08333333333333333,0.05555555555555555,0.3333333333333333,0.1111111111111111,0.1388888888888889,0.0,0.0,0.0,B,35
72,0.0,0.05405405405405406,0.08108108108108109,0.08108108108108109,0.0,0.0,0.02702702702702703,0.08108108108108109,0.02702702702702703,0.05405405405405406,0.05405405405405406,0.08108108108108109,0.10810810810810811,0.02702702702702703,0.05405405405405406,0.08108108108108109,0.0,0.08108108108108109,0.08108108108108109,0.02702702702702703,0.0,A,36
73,0.0,0.0,0.02702702702702703,0.10810810810810811,0.0,0.0,0.0,0.0,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.0,0.08108108108108109,0.05405405405405406,0.32432432432432434,0.10810810810810811,0.16216216216216217,0.0,0.0,0.0,B,36
74,0.0,0.05263157894736842,0.10526315789473684,0.07894736842105263,0.0,0.0,0.02631578947368421,0.07894736842105263,0.02631578947368421,0.05263157894736842,0.05263157894736842,0.07894736842105263,0.10526315789473684,0.02631578947368421,0.05263157894736842,0.07894736842105263,0.0,0.07894736842105263,0.07894736842105263,0.02631578947368421,0.0,A,37
75,0.0,0.0,0.02631578947368421,0.10526315789473684,0.0,0.0,0.0,0.0,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.0,0.07894736842105263,0.05263157894736842,0.3157894736842105,0.10526315789473684,0.18421052631578946,0.0,0.0,0.0,B,37
76,0.0,0.05128205128205128,0.10256410256410256,0.07692307692307693,0.0,0.0,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.05128205128205128,0.05128205128205128,0.07692307692307693,0.10256410256410256,0.02564102564102564,0.05128205128205128,0.10256410256410256,0.0,0.07692307692307693,0.07692307692307693,0.02564102564102564,0.0,A,38
77,0.0,0.0,0.02564102564102564,0.10256410256410256,0.0,0.0,0.0,0.0,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.0,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.10256410256410256,0.1794871794871795,0.0,0.0,0.0,B,38
78,0.0,0.05,0.1,0.075,0.0,0.0,0.025,0.1,0.025,0.05,0.05,0.075,0.1,0.025,0.05,0.1,0.0,0.075,0.075,0.025,0.0,A,39
79,0.0,0.0,0.025,0.1,0.0,0.0,0.0,0.0,0.025,0.025,0.025,0.05,0.0,0.075,0.075,0.3,0.1,0.2,0.0,0.0,0.0,B,39
80,0.0,0.04878048780487805,0.0975609756097561,0.07317073170731707,0.0,0.0,0.024390243902439025,0.0975609756097561,0.024390243902439025,0.04878048780487805,0.04878048780487805,0.07317073170731707,0.0975609756097561,0.024390243902439025,0.04878048780487805,0.0975609756097561,0.024390243902439025,0.07317073170731707,0.07317073170731707,0.024390243902439025,0.0,A,40
81,0.0,0.0,0.024390243902439025,0.0975609756097561,0.0,0.0,0.0,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.04878048780487805,0.0,0.07317073170731707,0.07317073170731707,0.2926829268292683,0.0975609756097561,0.1951219512195122,0.0,0.0,0.0,B,40
82,0.0,0.047619047619047616,0.09523809523809523,0.07142857142857142,0.0,0.0,0.023809523809523808,0.11904761904761904,0.023809523809523808,0.047619047619047616,0.047619047619047616,0.07142857142857142,0.09523809523809523,0.023809523809523808,0.047619047619047616,0.09523809523809523,0.023809523809523808,0.07142857142857142,0.07142857142857142,0.023809523809523808,0.0,A,41
83,0.0,0.0,0.023809523809523808,0.09523809523809523,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.0,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.09523809523809523,0.21428571428571427,0.0,0.0,0.0,B,41
84,0.0,0.046511627906976744,0.09302325581395349,0.06976744186046512,0.0,0.0,0.023255813953488372,0.11627906976744186,0.023255813953488372,0.046511627906976744,0.046511627906976744,0.06976744186046512,0.09302325581395349,0.023255813953488372,0.046511627906976744,0.09302325581395349,0.023255813953488372,0.06976744186046512,0.06976744186046512,0.046511627906976744,0.0,A,42
85,0.0,0.0,0.023255813953488372,0.09302325581395349,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.0,0.06976744186046512,0.06976744186046512,0.27906976744186046,0.09302325581395349,0.23255813953488372,0.0,0.0,0.0,B,42
86,0.0,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.0,0.0,0.022727272727272728,0.11363636363636363,0.022727272727272728,0.045454545454545456,0.045454545454545456,0.06818181818181818,0.09090909090909091,0.022727272727272728,0.045454545454545456,0.09090909090909091,0.022727272727272728,0.06818181818181818,0.06818181818181818,0.045454545454545456,0.0,A,43
87,0.0,0.0,0.022727272727272728,0.09090909090909091,0.0,0.0,0.0,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.045454545454545456,0.0,0.09090909090909091,0.06818181818181818,0.2727272727272727,0.09090909090909091,0.22727272727272727,0.0,0.0,0.0,B,43
88,0.0,0.044444444444444446,0.1111111111111111,0.08888888888888889,0.0,0.0,0.022222222222222223,0.1111111111111111,0.022222222222222223,0.044444444444444446,0.044444444444444446,0.06666666666666667,0.08888888888888889,0.022222222222222223,0.044444444444444446,0.08888888888888889,0.022222222222222223,0.06666666666666667,0.06666666666666667,0.044444444444444446,0.0,A,44
89,0.0,0.0,0.044444444444444446,0.08888888888888889,0.0,0.0,0.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.044444444444444446,0.0,0.08888888888888889,0.06666666666666667,0.26666666666666666,0.08888888888888889,0.2222222222222222,0.0,0.0,0.0,B,44
90,0.0,0.043478260869565216,0.10869565217391304,0.08695652173913043,0.0,0.0,0.021739130434782608,0.10869565217391304,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.06521739130434782,0.08695652173913043,0.021739130434782608,0.043478260869565216,0.08695652173913043,0.021739130434782608,0.06521739130434782,0.06521739130434782,0.06521739130434782,0.0,A,45
91,0.0,0.0,0.043478260869565216,0.08695652173913043,0.0,0.0,0.0,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.0,0.08695652173913043,0.08695652173913043,0.2608695652173913,0.08695652173913043,0.21739130434782608,0.0,0.0,0.0,B,45
92,0.0,0.0425531914893617,0.1276595744680851,0.0851063829787234,0.0,0.0,0.02127659574468085,0.10638297872340426,0.02127659574468085,0.0425531914893617,0.0425531914893617,0.06382978723404255,0.0851063829787234,0.02127659574468085,0.0425531914893617,0.0851063829787234,0.02127659574468085,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.0,A,46
93,0.0,0.0,0.0425531914893617,0.0851063829787234,0.0,0.0,0.0,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.0425531914893617,0.0,0.0851063829787234,0.0851063829787234,0.2553191489361702,0.0851063829787234,0.2127659574468085,0.0,0.0,0.0,B,46
94,0.0,0.041666666666666664,0.14583333333333334,0.08333333333333333,0.0,0.0,0.020833333333333332,0.10416666666666667,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.0625,0.08333333333333333,0.020833333333333332,0.041666666666666664,0.08333333333333333,0.020833333333333332,0.0625,0.0625,0.0625,0.0,A,47
95,0.0,0.0,0.041666666666666664,0.08333333333333333,0.0,0.0,0.0,0.041666666666666664,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.0,0.08333333333333333,0.10416666666666667,0.25,0.08333333333333333,0.20833333333333334,0.0,0.0,0.0,B,47
96,0.0,0.04081632653061224,0.14285714285714285,0.08163265306122448,0.0,0.0,0.02040816326530612,0.10204081632653061,0.02040816326530612,0.04081632653061224,0.04081632653061224,0.061224489795918366,0.08163265306122448,0.02040816326530612,0.04081632653061224,0.08163265306122448,0.02040816326530612,0.061224489795918366,0.08163265306122448,0.061224489795918366,0.0,A,48
97,0.0,0.0,0.061224489795918366,0.08163265306122448,0.0,0.0,0.0,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.0,0.08163265306122448,0.10204081632653061,0.24489795918367346,0.08163265306122448,0.20408163265306123,0.0,0.0,0.0,B,48
98,0.0,0.04,0.16,0.08,0.0,0.0,0.02,0.1,0.02,0.04,0.04,0.06,0.08,0.02,0.04,0.08,0.02,0.06,0.08,0.06,0.0,A,49
99,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.04,0.02,0.02,0.02,0.04,0.0,0.08,0.1,0.24,0.08,0.2,0.0,0.0,0.0,B,49
100,0.0,0.0392156862745098,0.1568627450980392,0.0784313725490196,0.0,0.0,0.0196078431372549,0.11764705882352941,0.0196078431372549,0.0392156862745098,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.0196078431372549,0.0392156862745098,0.0784313725490196,0.0196078431372549,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0,A,50
